hind1,hind2,hpair_ind
27,93,2628
28,93,2712
29,93,2795
30,93,2877
31,93,2958
32,93,3038
33,93,3117
34,93,3195
35,93,3272
36,93,3348
37,93,3423
38,93,3497
39,93,3570
40,93,3642
41,93,3713
42,93,3783
43,93,3852
44,93,3920
45,93,3987
46,93,4053
47,93,4118
48,93,4182
49,93,4245
50,93,4307
51,93,4368
52,93,4428
53,93,4487
54,93,4545
55,93,4602
56,93,4658
57,93,4713
58,93,4767
59,93,4820
60,93,4872
61,93,4923
62,93,4973
63,93,5022
64,93,5070
65,93,5117
66,93,5163
67,93,5208
68,93,5252
69,93,5295
70,93,5337
71,93,5378
72,93,5418
73,93,5457
74,93,5495
75,93,5532
76,93,5568
77,93,5603
78,93,5637
79,93,5670
80,93,5702
81,93,5733
82,93,5763
83,93,5792
84,93,5820
85,93,5847
86,93,5873
87,93,5898
88,93,5922
89,93,5945
90,93,5967
91,93,5988
92,93,6008
93,93,6027
94,93,6028
95,93,6029
96,93,6030
97,93,6031
98,93,6032
99,93,6033
100,93,6034
101,93,6035
102,93,6036
103,93,6037
104,93,6038
105,93,6039
106,93,6040
107,93,6041
108,93,6042
109,93,6043
110,93,6044
111,93,6045
1,94,94
2,94,204
3,94,313
4,94,421
5,94,528
6,94,634
7,94,739
8,94,843
9,94,946
10,94,1048
11,94,1149
12,94,1249
13,94,1348
14,94,1446
15,94,1543
16,94,1639
17,94,1734
18,94,1828
19,94,1921
20,94,2013
21,94,2104
22,94,2194
23,94,2283
24,94,2371
25,94,2458
26,94,2544
27,94,2629
28,94,2713
29,94,2796
30,94,2878
31,94,2959
32,94,3039
33,94,3118
34,94,3196
35,94,3273
36,94,3349
37,94,3424
38,94,3498
39,94,3571
40,94,3643
41,94,3714
42,94,3784
43,94,3853
44,94,3921
45,94,3988
46,94,4054
47,94,4119
48,94,4183
49,94,4246
50,94,4308
51,94,4369
52,94,4429
53,94,4488
54,94,4546
55,94,4603
56,94,4659
57,94,4714
58,94,4768
59,94,4821
60,94,4873
61,94,4924
62,94,4974
63,94,5023
64,94,5071
65,94,5118
66,94,5164
67,94,5209
68,94,5253
69,94,5296
70,94,5338
71,94,5379
72,94,5419
73,94,5458
74,94,5496
75,94,5533
76,94,5569
77,94,5604
78,94,5638
79,94,5671
80,94,5703
81,94,5734
82,94,5764
83,94,5793
84,94,5821
85,94,5848
86,94,5874
87,94,5899
88,94,5923
89,94,5946
90,94,5968
91,94,5989
92,94,6009
93,94,6028
94,94,6046
95,94,6047
96,94,6048
97,94,6049
98,94,6050
99,94,6051
100,94,6052
101,94,6053
102,94,6054
103,94,6055
104,94,6056
105,94,6057
106,94,6058
107,94,6059
108,94,6060
109,94,6061
110,94,6062
111,94,6063
1,95,95
2,95,205
3,95,314
4,95,422
5,95,529
6,95,635
7,95,740
8,95,844
9,95,947
10,95,1049
11,95,1150
12,95,1250
13,95,1349
14,95,1447
15,95,1544
16,95,1640
17,95,1735
18,95,1829
19,95,1922
20,95,2014
21,95,2105
22,95,2195
23,95,2284
24,95,2372
25,95,2459
26,95,2545
27,95,2630
28,95,2714
29,95,2797
30,95,2879
31,95,2960
32,95,3040
33,95,3119
34,95,3197
35,95,3274
36,95,3350
37,95,3425
38,95,3499
39,95,3572
40,95,3644
41,95,3715
42,95,3785
43,95,3854
44,95,3922
45,95,3989
46,95,4055
47,95,4120
48,95,4184
49,95,4247
50,95,4309
51,95,4370
52,95,4430
53,95,4489
54,95,4547
55,95,4604
56,95,4660
57,95,4715
58,95,4769
59,95,4822
60,95,4874
61,95,4925
62,95,4975
63,95,5024
64,95,5072
65,95,5119
66,95,5165
67,95,5210
68,95,5254
69,95,5297
70,95,5339
71,95,5380
72,95,5420
73,95,5459
74,95,5497
75,95,5534
76,95,5570
77,95,5605
78,95,5639
79,95,5672
80,95,5704
81,95,5735
82,95,5765
83,95,5794
84,95,5822
85,95,5849
86,95,5875
87,95,5900
88,95,5924
89,95,5947
90,95,5969
91,95,5990
92,95,6010
93,95,6029
94,95,6047
95,95,6064
96,95,6065
97,95,6066
98,95,6067
99,95,6068
100,95,6069
101,95,6070
102,95,6071
103,95,6072
104,95,6073
105,95,6074
106,95,6075
107,95,6076
108,95,6077
109,95,6078
110,95,6079
111,95,6080
1,96,96
2,96,206
3,96,315
4,96,423
5,96,530
6,96,636
7,96,741
8,96,845
9,96,948
10,96,1050
11,96,1151
12,96,1251
13,96,1350
14,96,1448
15,96,1545
16,96,1641
17,96,1736
18,96,1830
19,96,1923
20,96,2015
21,96,2106
22,96,2196
23,96,2285
24,96,2373
25,96,2460
26,96,2546
27,96,2631
28,96,2715
29,96,2798
30,96,2880
31,96,2961
32,96,3041
33,96,3120
34,96,3198
35,96,3275
36,96,3351
37,96,3426
38,96,3500
39,96,3573
40,96,3645
41,96,3716
42,96,3786
43,96,3855
44,96,3923
45,96,3990
46,96,4056
47,96,4121
48,96,4185
49,96,4248
50,96,4310
51,96,4371
52,96,4431
53,96,4490
54,96,4548
55,96,4605
56,96,4661
57,96,4716
58,96,4770
59,96,4823
60,96,4875
61,96,4926
62,96,4976
63,96,5025
64,96,5073
65,96,5120
66,96,5166
67,96,5211
68,96,5255
69,96,5298
70,96,5340
71,96,5381
72,96,5421
73,96,5460
74,96,5498
75,96,5535
76,96,5571
77,96,5606
78,96,5640
79,96,5673
80,96,5705
81,96,5736
82,96,5766
83,96,5795
84,96,5823
85,96,5850
86,96,5876
87,96,5901
88,96,5925
89,96,5948
90,96,5970
91,96,5991
92,96,6011
93,96,6030
94,96,6048
95,96,6065
96,96,6081
97,96,6082
98,96,6083
99,96,6084
100,96,6085
101,96,6086
102,96,6087
103,96,6088
104,96,6089
105,96,6090
106,96,6091
107,96,6092
108,96,6093
109,96,6094
110,96,6095
111,96,6096
1,97,97
2,97,207
3,97,316
4,97,424
5,97,531
6,97,637
7,97,742
8,97,846
9,97,949
10,97,1051
11,97,1152
12,97,1252
13,97,1351
14,97,1449
15,97,1546
16,97,1642
17,97,1737
18,97,1831
19,97,1924
20,97,2016
21,97,2107
22,97,2197
23,97,2286
24,97,2374
25,97,2461
26,97,2547
27,97,2632
28,97,2716
29,97,2799
30,97,2881
31,97,2962
32,97,3042
33,97,3121
34,97,3199
35,97,3276
36,97,3352
37,97,3427
38,97,3501
39,97,3574
40,97,3646
41,97,3717
42,97,3787
43,97,3856
44,97,3924
45,97,3991
46,97,4057
47,97,4122
48,97,4186
49,97,4249
50,97,4311
51,97,4372
52,97,4432
53,97,4491
54,97,4549
55,97,4606
56,97,4662
57,97,4717
58,97,4771
59,97,4824
60,97,4876
61,97,4927
62,97,4977
63,97,5026
64,97,5074
65,97,5121
66,97,5167
67,97,5212
68,97,5256
69,97,5299
70,97,5341
71,97,5382
72,97,5422
73,97,5461
74,97,5499
75,97,5536
76,97,5572
77,97,5607
78,97,5641
79,97,5674
80,97,5706
81,97,5737
82,97,5767
83,97,5796
84,97,5824
85,97,5851
86,97,5877
87,97,5902
88,97,5926
89,97,5949
90,97,5971
91,97,5992
92,97,6012
93,97,6031
94,97,6049
95,97,6066
96,97,6082
97,97,6097
98,97,6098
99,97,6099
100,97,6100
101,97,6101
102,97,6102
103,97,6103
104,97,6104
105,97,6105
106,97,6106
107,97,6107
108,97,6108
109,97,6109
110,97,6110
111,97,6111
1,98,98
2,98,208
3,98,317
4,98,425
5,98,532
6,98,638
7,98,743
8,98,847
9,98,950
10,98,1052
11,98,1153
12,98,1253
13,98,1352
14,98,1450
15,98,1547
16,98,1643
17,98,1738
18,98,1832
19,98,1925
20,98,2017
21,98,2108
22,98,2198
23,98,2287
24,98,2375
25,98,2462
26,98,2548
27,98,2633
28,98,2717
29,98,2800
30,98,2882
31,98,2963
32,98,3043
33,98,3122
34,98,3200
35,98,3277
36,98,3353
37,98,3428
38,98,3502
39,98,3575
40,98,3647
41,98,3718
42,98,3788
43,98,3857
44,98,3925
45,98,3992
46,98,4058
47,98,4123
48,98,4187
49,98,4250
50,98,4312
51,98,4373
52,98,4433
53,98,4492
54,98,4550
55,98,4607
56,98,4663
57,98,4718
58,98,4772
59,98,4825
60,98,4877
61,98,4928
62,98,4978
63,98,5027
64,98,5075
65,98,5122
66,98,5168
67,98,5213
68,98,5257
69,98,5300
70,98,5342
71,98,5383
72,98,5423
73,98,5462
74,98,5500
75,98,5537
76,98,5573
77,98,5608
78,98,5642
79,98,5675
80,98,5707
81,98,5738
82,98,5768
83,98,5797
84,98,5825
85,98,5852
86,98,5878
87,98,5903
88,98,5927
89,98,5950
90,98,5972
91,98,5993
92,98,6013
93,98,6032
94,98,6050
95,98,6067
96,98,6083
97,98,6098
98,98,6112
99,98,6113
100,98,6114
101,98,6115
102,98,6116
103,98,6117
104,98,6118
105,98,6119
106,98,6120
107,98,6121
108,98,6122
109,98,6123
110,98,6124
111,98,6125
1,99,99
2,99,209
3,99,318
4,99,426
5,99,533
6,99,639
7,99,744
8,99,848
9,99,951
10,99,1053
11,99,1154
12,99,1254
13,99,1353
14,99,1451
15,99,1548
16,99,1644
17,99,1739
18,99,1833
19,99,1926
20,99,2018
21,99,2109
22,99,2199
23,99,2288
24,99,2376
25,99,2463
26,99,2549
27,99,2634
28,99,2718
29,99,2801
30,99,2883
31,99,2964
32,99,3044
33,99,3123
34,99,3201
35,99,3278
36,99,3354
37,99,3429
38,99,3503
39,99,3576
40,99,3648
41,99,3719
42,99,3789
43,99,3858
44,99,3926
45,99,3993
46,99,4059
47,99,4124
48,99,4188
49,99,4251
50,99,4313
51,99,4374
52,99,4434
53,99,4493
54,99,4551
55,99,4608
56,99,4664
57,99,4719
58,99,4773
59,99,4826
60,99,4878
61,99,4929
62,99,4979
63,99,5028
64,99,5076
65,99,5123
66,99,5169
67,99,5214
68,99,5258
69,99,5301
70,99,5343
71,99,5384
72,99,5424
73,99,5463
74,99,5501
75,99,5538
76,99,5574
77,99,5609
78,99,5643
79,99,5676
80,99,5708
81,99,5739
82,99,5769
83,99,5798
84,99,5826
85,99,5853
86,99,5879
87,99,5904
88,99,5928
89,99,5951
90,99,5973
91,99,5994
92,99,6014
93,99,6033
94,99,6051
95,99,6068
96,99,6084
97,99,6099
98,99,6113
99,99,6126
100,99,6127
101,99,6128
102,99,6129
103,99,6130
104,99,6131
105,99,6132
106,99,6133
107,99,6134
108,99,6135
109,99,6136
110,99,6137
111,99,6138
1,100,100
2,100,210
3,100,319
4,100,427
5,100,534
6,100,640
7,100,745
8,100,849
9,100,952
10,100,1054
11,100,1155
12,100,1255
13,100,1354
14,100,1452
15,100,1549
16,100,1645
17,100,1740
18,100,1834
19,100,1927
20,100,2019
21,100,2110
22,100,2200
23,100,2289
24,100,2377
25,100,2464
26,100,2550
27,100,2635
28,100,2719
29,100,2802
30,100,2884
31,100,2965
32,100,3045
33,100,3124
34,100,3202
35,100,3279
36,100,3355
37,100,3430
38,100,3504
39,100,3577
40,100,3649
41,100,3720
42,100,3790
43,100,3859
44,100,3927
45,100,3994
46,100,4060
47,100,4125
48,100,4189
49,100,4252
50,100,4314
51,100,4375
52,100,4435
53,100,4494
54,100,4552
55,100,4609
56,100,4665
57,100,4720
58,100,4774
59,100,4827
60,100,4879
61,100,4930
62,100,4980
63,100,5029
64,100,5077
65,100,5124
66,100,5170
67,100,5215
68,100,5259
69,100,5302
70,100,5344
71,100,5385
72,100,5425
73,100,5464
74,100,5502
75,100,5539
76,100,5575
77,100,5610
78,100,5644
79,100,5677
80,100,5709
81,100,5740
82,100,5770
83,100,5799
84,100,5827
85,100,5854
86,100,5880
87,100,5905
88,100,5929
89,100,5952
90,100,5974
91,100,5995
92,100,6015
93,100,6034
94,100,6052
95,100,6069
96,100,6085
97,100,6100
98,100,6114
99,100,6127
100,100,6139
101,100,6140
102,100,6141
103,100,6142
104,100,6143
105,100,6144
106,100,6145
107,100,6146
108,100,6147
109,100,6148
110,100,6149
111,100,6150
1,101,101
2,101,211
3,101,320
4,101,428
5,101,535
6,101,641
7,101,746
8,101,850
9,101,953
10,101,1055
11,101,1156
12,101,1256
13,101,1355
14,101,1453
15,101,1550
16,101,1646
17,101,1741
18,101,1835
19,101,1928
20,101,2020
21,101,2111
22,101,2201
23,101,2290
24,101,2378
25,101,2465
26,101,2551
27,101,2636
28,101,2720
29,101,2803
30,101,2885
31,101,2966
32,101,3046
33,101,3125
34,101,3203
35,101,3280
36,101,3356
37,101,3431
38,101,3505
39,101,3578
40,101,3650
41,101,3721
42,101,3791
43,101,3860
44,101,3928
45,101,3995
46,101,4061
47,101,4126
48,101,4190
49,101,4253
50,101,4315
51,101,4376
52,101,4436
53,101,4495
54,101,4553
55,101,4610
56,101,4666
57,101,4721
58,101,4775
59,101,4828
60,101,4880
61,101,4931
62,101,4981
63,101,5030
64,101,5078
65,101,5125
66,101,5171
67,101,5216
68,101,5260
69,101,5303
70,101,5345
71,101,5386
72,101,5426
73,101,5465
74,101,5503
75,101,5540
76,101,5576
77,101,5611
78,101,5645
79,101,5678
80,101,5710
81,101,5741
82,101,5771
83,101,5800
84,101,5828
85,101,5855
86,101,5881
87,101,5906
88,101,5930
89,101,5953
90,101,5975
91,101,5996
92,101,6016
93,101,6035
94,101,6053
95,101,6070
96,101,6086
97,101,6101
98,101,6115
99,101,6128
100,101,6140
101,101,6151
102,101,6152
103,101,6153
104,101,6154
105,101,6155
106,101,6156
107,101,6157
108,101,6158
109,101,6159
110,101,6160
111,101,6161
1,102,102
2,102,212
3,102,321
4,102,429
5,102,536
6,102,642
7,102,747
8,102,851
9,102,954
10,102,1056
11,102,1157
12,102,1257
13,102,1356
14,102,1454
15,102,1551
16,102,1647
17,102,1742
18,102,1836
19,102,1929
20,102,2021
21,102,2112
22,102,2202
23,102,2291
24,102,2379
25,102,2466
26,102,2552
27,102,2637
28,102,2721
29,102,2804
30,102,2886
31,102,2967
32,102,3047
33,102,3126
34,102,3204
35,102,3281
36,102,3357
37,102,3432
38,102,3506
39,102,3579
40,102,3651
41,102,3722
42,102,3792
43,102,3861
44,102,3929
45,102,3996
46,102,4062
47,102,4127
48,102,4191
49,102,4254
50,102,4316
51,102,4377
52,102,4437
53,102,4496
54,102,4554
55,102,4611
56,102,4667
57,102,4722
58,102,4776
59,102,4829
60,102,4881
61,102,4932
62,102,4982
63,102,5031
64,102,5079
65,102,5126
66,102,5172
67,102,5217
68,102,5261
69,102,5304
70,102,5346
71,102,5387
72,102,5427
73,102,5466
74,102,5504
75,102,5541
76,102,5577
77,102,5612
78,102,5646
79,102,5679
80,102,5711
81,102,5742
82,102,5772
83,102,5801
84,102,5829
85,102,5856
86,102,5882
87,102,5907
88,102,5931
89,102,5954
90,102,5976
91,102,5997
92,102,6017
93,102,6036
94,102,6054
95,102,6071
96,102,6087
97,102,6102
98,102,6116
99,102,6129
100,102,6141
101,102,6152
102,102,6162
103,102,6163
104,102,6164
105,102,6165
106,102,6166
107,102,6167
108,102,6168
109,102,6169
110,102,6170
111,102,6171
1,103,103
2,103,213
3,103,322
4,103,430
5,103,537
6,103,643
7,103,748
8,103,852
9,103,955
10,103,1057
11,103,1158
12,103,1258
13,103,1357
14,103,1455
15,103,1552
16,103,1648
17,103,1743
18,103,1837
19,103,1930
20,103,2022
21,103,2113
22,103,2203
23,103,2292
24,103,2380
25,103,2467
26,103,2553
27,103,2638
28,103,2722
29,103,2805
30,103,2887
31,103,2968
32,103,3048
33,103,3127
34,103,3205
35,103,3282
36,103,3358
37,103,3433
38,103,3507
39,103,3580
40,103,3652
41,103,3723
42,103,3793
43,103,3862
44,103,3930
45,103,3997
46,103,4063
47,103,4128
48,103,4192
49,103,4255
50,103,4317
51,103,4378
52,103,4438
53,103,4497
54,103,4555
55,103,4612
56,103,4668
57,103,4723
58,103,4777
59,103,4830
60,103,4882
61,103,4933
62,103,4983
63,103,5032
64,103,5080
65,103,5127
66,103,5173
67,103,5218
68,103,5262
69,103,5305
70,103,5347
71,103,5388
72,103,5428
73,103,5467
74,103,5505
75,103,5542
76,103,5578
77,103,5613
78,103,5647
79,103,5680
80,103,5712
81,103,5743
82,103,5773
83,103,5802
84,103,5830
85,103,5857
86,103,5883
87,103,5908
88,103,5932
89,103,5955
90,103,5977
91,103,5998
92,103,6018
93,103,6037
94,103,6055
95,103,6072
96,103,6088
97,103,6103
98,103,6117
99,103,6130
100,103,6142
101,103,6153
102,103,6163
103,103,6172
104,103,6173
105,103,6174
106,103,6175
107,103,6176
108,103,6177
109,103,6178
110,103,6179
111,103,6180
1,104,104
2,104,214
3,104,323
4,104,431
5,104,538
6,104,644
7,104,749
8,104,853
9,104,956
10,104,1058
11,104,1159
12,104,1259
13,104,1358
14,104,1456
15,104,1553
16,104,1649
17,104,1744
18,104,1838
19,104,1931
20,104,2023
21,104,2114
22,104,2204
23,104,2293
24,104,2381
25,104,2468
26,104,2554
27,104,2639
28,104,2723
29,104,2806
30,104,2888
31,104,2969
32,104,3049
33,104,3128
34,104,3206
35,104,3283
36,104,3359
37,104,3434
38,104,3508
39,104,3581
40,104,3653
41,104,3724
42,104,3794
43,104,3863
44,104,3931
45,104,3998
46,104,4064
47,104,4129
48,104,4193
49,104,4256
50,104,4318
51,104,4379
52,104,4439
53,104,4498
54,104,4556
55,104,4613
56,104,4669
57,104,4724
58,104,4778
59,104,4831
60,104,4883
61,104,4934
62,104,4984
63,104,5033
64,104,5081
65,104,5128
66,104,5174
67,104,5219
68,104,5263
69,104,5306
70,104,5348
71,104,5389
72,104,5429
73,104,5468
74,104,5506
75,104,5543
76,104,5579
77,104,5614
78,104,5648
79,104,5681
80,104,5713
81,104,5744
82,104,5774
83,104,5803
84,104,5831
85,104,5858
86,104,5884
87,104,5909
88,104,5933
89,104,5956
90,104,5978
91,104,5999
92,104,6019
93,104,6038
94,104,6056
95,104,6073
96,104,6089
97,104,6104
98,104,6118
99,104,6131
100,104,6143
101,104,6154
102,104,6164
103,104,6173
104,104,6181
105,104,6182
106,104,6183
107,104,6184
108,104,6185
109,104,6186
110,104,6187
111,104,6188
1,105,105
2,105,215
3,105,324
4,105,432
5,105,539
6,105,645
7,105,750
8,105,854
9,105,957
10,105,1059
11,105,1160
12,105,1260
13,105,1359
14,105,1457
15,105,1554
16,105,1650
17,105,1745
18,105,1839
19,105,1932
20,105,2024
21,105,2115
22,105,2205
23,105,2294
24,105,2382
25,105,2469
26,105,2555
27,105,2640
28,105,2724
29,105,2807
30,105,2889
31,105,2970
32,105,3050
33,105,3129
34,105,3207
35,105,3284
36,105,3360
37,105,3435
38,105,3509
39,105,3582
40,105,3654
41,105,3725
42,105,3795
43,105,3864
44,105,3932
45,105,3999
46,105,4065
47,105,4130
48,105,4194
49,105,4257
50,105,4319
51,105,4380
52,105,4440
53,105,4499
54,105,4557
55,105,4614
56,105,4670
57,105,4725
58,105,4779
59,105,4832
60,105,4884
61,105,4935
62,105,4985
63,105,5034
64,105,5082
65,105,5129
66,105,5175
67,105,5220
68,105,5264
69,105,5307
70,105,5349
71,105,5390
72,105,5430
73,105,5469
74,105,5507
75,105,5544
76,105,5580
77,105,5615
78,105,5649
79,105,5682
80,105,5714
81,105,5745
82,105,5775
83,105,5804
84,105,5832
85,105,5859
86,105,5885
87,105,5910
88,105,5934
89,105,5957
90,105,5979
91,105,6000
92,105,6020
93,105,6039
94,105,6057
95,105,6074
96,105,6090
97,105,6105
98,105,6119
99,105,6132
100,105,6144
101,105,6155
102,105,6165
103,105,6174
104,105,6182
105,105,6189
106,105,6190
107,105,6191
108,105,6192
109,105,6193
110,105,6194
111,105,6195
1,106,106
2,106,216
3,106,325
4,106,433
5,106,540
6,106,646
7,106,751
8,106,855
9,106,958
10,106,1060
11,106,1161
12,106,1261
13,106,1360
14,106,1458
15,106,1555
16,106,1651
17,106,1746
18,106,1840
19,106,1933
20,106,2025
21,106,2116
22,106,2206
23,106,2295
24,106,2383
25,106,2470
26,106,2556
27,106,2641
28,106,2725
29,106,2808
30,106,2890
31,106,2971
32,106,3051
33,106,3130
34,106,3208
35,106,3285
36,106,3361
37,106,3436
38,106,3510
39,106,3583
40,106,3655
41,106,3726
42,106,3796
43,106,3865
44,106,3933
45,106,4000
46,106,4066
47,106,4131
48,106,4195
49,106,4258
50,106,4320
51,106,4381
52,106,4441
53,106,4500
54,106,4558
55,106,4615
56,106,4671
57,106,4726
58,106,4780
59,106,4833
60,106,4885
61,106,4936
62,106,4986
63,106,5035
64,106,5083
65,106,5130
66,106,5176
67,106,5221
68,106,5265
69,106,5308
70,106,5350
71,106,5391
72,106,5431
73,106,5470
74,106,5508
75,106,5545
76,106,5581
77,106,5616
78,106,5650
79,106,5683
80,106,5715
81,106,5746
82,106,5776
83,106,5805
84,106,5833
85,106,5860
86,106,5886
87,106,5911
88,106,5935
89,106,5958
90,106,5980
91,106,6001
92,106,6021
93,106,6040
94,106,6058
95,106,6075
96,106,6091
97,106,6106
98,106,6120
99,106,6133
100,106,6145
101,106,6156
102,106,6166
103,106,6175
104,106,6183
105,106,6190
106,106,6196
107,106,6197
108,106,6198
109,106,6199
110,106,6200
111,106,6201
1,107,107
2,107,217
3,107,326
4,107,434
5,107,541
6,107,647
7,107,752
8,107,856
9,107,959
10,107,1061
11,107,1162
12,107,1262
13,107,1361
14,107,1459
15,107,1556
16,107,1652
17,107,1747
18,107,1841
19,107,1934
20,107,2026
21,107,2117
22,107,2207
23,107,2296
24,107,2384
25,107,2471
26,107,2557
27,107,2642
28,107,2726
29,107,2809
30,107,2891
31,107,2972
32,107,3052
33,107,3131
34,107,3209
35,107,3286
36,107,3362
37,107,3437
38,107,3511
39,107,3584
40,107,3656
41,107,3727
42,107,3797
43,107,3866
44,107,3934
45,107,4001
46,107,4067
47,107,4132
48,107,4196
49,107,4259
50,107,4321
51,107,4382
52,107,4442
53,107,4501
54,107,4559
55,107,4616
56,107,4672
57,107,4727
58,107,4781
59,107,4834
60,107,4886
61,107,4937
62,107,4987
63,107,5036
64,107,5084
65,107,5131
66,107,5177
67,107,5222
68,107,5266
69,107,5309
70,107,5351
71,107,5392
72,107,5432
73,107,5471
74,107,5509
75,107,5546
76,107,5582
77,107,5617
78,107,5651
79,107,5684
80,107,5716
81,107,5747
82,107,5777
83,107,5806
84,107,5834
85,107,5861
86,107,5887
87,107,5912
88,107,5936
89,107,5959
90,107,5981
91,107,6002
92,107,6022
93,107,6041
94,107,6059
95,107,6076
96,107,6092
97,107,6107
98,107,6121
99,107,6134
100,107,6146
101,107,6157
102,107,6167
103,107,6176
104,107,6184
105,107,6191
106,107,6197
107,107,6202
108,107,6203
109,107,6204
110,107,6205
111,107,6206
1,108,108
2,108,218
3,108,327
4,108,435
5,108,542
6,108,648
7,108,753
8,108,857
9,108,960
10,108,1062
11,108,1163
12,108,1263
13,108,1362
14,108,1460
15,108,1557
16,108,1653
17,108,1748
18,108,1842
19,108,1935
20,108,2027
21,108,2118
22,108,2208
23,108,2297
24,108,2385
25,108,2472
26,108,2558
27,108,2643
28,108,2727
29,108,2810
30,108,2892
31,108,2973
32,108,3053
33,108,3132
34,108,3210
35,108,3287
36,108,3363
37,108,3438
38,108,3512
39,108,3585
40,108,3657
41,108,3728
42,108,3798
43,108,3867
44,108,3935
45,108,4002
46,108,4068
47,108,4133
48,108,4197
49,108,4260
50,108,4322
51,108,4383
52,108,4443
53,108,4502
54,108,4560
55,108,4617
56,108,4673
57,108,4728
58,108,4782
59,108,4835
60,108,4887
61,108,4938
62,108,4988
63,108,5037
64,108,5085
65,108,5132
66,108,5178
67,108,5223
68,108,5267
69,108,5310
70,108,5352
71,108,5393
72,108,5433
73,108,5472
74,108,5510
75,108,5547
76,108,5583
77,108,5618
78,108,5652
79,108,5685
80,108,5717
81,108,5748
82,108,5778
83,108,5807
84,108,5835
85,108,5862
86,108,5888
87,108,5913
88,108,5937
89,108,5960
90,108,5982
91,108,6003
92,108,6023
93,108,6042
94,108,6060
95,108,6077
96,108,6093
97,108,6108
98,108,6122
99,108,6135
100,108,6147
101,108,6158
102,108,6168
103,108,6177
104,108,6185
105,108,6192
106,108,6198
107,108,6203
108,108,6207
109,108,6208
110,108,6209
111,108,6210
1,109,109
2,109,219
3,109,328
4,109,436
5,109,543
6,109,649
7,109,754
8,109,858
9,109,961
10,109,1063
11,109,1164
12,109,1264
13,109,1363
14,109,1461
15,109,1558
16,109,1654
17,109,1749
18,109,1843
19,109,1936
20,109,2028
21,109,2119
22,109,2209
23,109,2298
24,109,2386
25,109,2473
26,109,2559
27,109,2644
28,109,2728
29,109,2811
30,109,2893
31,109,2974
32,109,3054
33,109,3133
34,109,3211
35,109,3288
36,109,3364
37,109,3439
38,109,3513
39,109,3586
40,109,3658
41,109,3729
42,109,3799
43,109,3868
44,109,3936
45,109,4003
46,109,4069
47,109,4134
48,109,4198
49,109,4261
50,109,4323
51,109,4384
52,109,4444
53,109,4503
54,109,4561
55,109,4618
56,109,4674
57,109,4729
58,109,4783
59,109,4836
60,109,4888
61,109,4939
62,109,4989
63,109,5038
64,109,5086
65,109,5133
66,109,5179
67,109,5224
68,109,5268
69,109,5311
70,109,5353
71,109,5394
72,109,5434
73,109,5473
74,109,5511
75,109,5548
76,109,5584
77,109,5619
78,109,5653
79,109,5686
80,109,5718
81,109,5749
82,109,5779
83,109,5808
84,109,5836
85,109,5863
86,109,5889
87,109,5914
88,109,5938
89,109,5961
90,109,5983
91,109,6004
92,109,6024
93,109,6043
94,109,6061
95,109,6078
96,109,6094
97,109,6109
98,109,6123
99,109,6136
100,109,6148
101,109,6159
102,109,6169
103,109,6178
104,109,6186
105,109,6193
106,109,6199
107,109,6204
108,109,6208
109,109,6211
110,109,6212
111,109,6213
1,110,110
2,110,220
3,110,329
4,110,437
5,110,544
6,110,650
7,110,755
8,110,859
9,110,962
10,110,1064
11,110,1165
12,110,1265
13,110,1364
14,110,1462
15,110,1559
16,110,1655
17,110,1750
18,110,1844
19,110,1937
20,110,2029
21,110,2120
22,110,2210
23,110,2299
24,110,2387
25,110,2474
26,110,2560
27,110,2645
28,110,2729
29,110,2812
30,110,2894
31,110,2975
32,110,3055
33,110,3134
34,110,3212
35,110,3289
36,110,3365
37,110,3440
38,110,3514
39,110,3587
40,110,3659
41,110,3730
42,110,3800
43,110,3869
44,110,3937
45,110,4004
46,110,4070
47,110,4135
48,110,4199
49,110,4262
50,110,4324
51,110,4385
52,110,4445
53,110,4504
54,110,4562
55,110,4619
56,110,4675
57,110,4730
58,110,4784
59,110,4837
60,110,4889
61,110,4940
62,110,4990
63,110,5039
64,110,5087
65,110,5134
66,110,5180
67,110,5225
68,110,5269
69,110,5312
70,110,5354
71,110,5395
72,110,5435
73,110,5474
74,110,5512
75,110,5549
76,110,5585
77,110,5620
78,110,5654
79,110,5687
80,110,5719
81,110,5750
82,110,5780
83,110,5809
84,110,5837
85,110,5864
86,110,5890
87,110,5915
88,110,5939
89,110,5962
90,110,5984
91,110,6005
92,110,6025
93,110,6044
94,110,6062
95,110,6079
96,110,6095
97,110,6110
98,110,6124
99,110,6137
100,110,6149
101,110,6160
102,110,6170
103,110,6179
104,110,6187
105,110,6194
106,110,6200
107,110,6205
108,110,6209
109,110,6212
110,110,6214
111,110,6215
1,111,111
2,111,221
3,111,330
4,111,438
5,111,545
6,111,651
7,111,756
8,111,860
9,111,963
10,111,1065
11,111,1166
12,111,1266
13,111,1365
14,111,1463
15,111,1560
16,111,1656
17,111,1751
18,111,1845
19,111,1938
20,111,2030
21,111,2121
22,111,2211
23,111,2300
24,111,2388
25,111,2475
26,111,2561
27,111,2646
28,111,2730
29,111,2813
30,111,2895
31,111,2976
32,111,3056
33,111,3135
34,111,3213
35,111,3290
36,111,3366
37,111,3441
38,111,3515
39,111,3588
40,111,3660
41,111,3731
42,111,3801
43,111,3870
44,111,3938
45,111,4005
46,111,4071
47,111,4136
48,111,4200
49,111,4263
